Time	lat	lon	ground_range	group_range	phase_path	geometric_path_length	initial_elev	final_elev	apogee	gnd_rng_to_apogee	plasma_freq_at_apogee	virtual_height	effective_range	total_absorption	deviative_absorption	TEC_path	Doppler_shift	Doppler_spread	FAI_backscatter_loss	frequency	nhops_attempted	ray_label	NRT_elapsed_time	Layer	Eclipse
8/20/2017 16:03	43.23263815	272.058844	1443.063563	1476.621305	1465.548549	1471.036042	6.25	6.740878713	103.8253957	727.5202968	2.096180904	122.5771231	1764568.706	0	0	1.35E+16	0	0	0	10	1	1	0.005	E	0
8/20/2017 16:03	43.22478921	271.9482752	1434.038964	1467.872104	1456.586455	1462.178519	6.3	6.910214588	104.1143196	732.1840231	2.115399367	123.0725825	1696296.285	0	0	1.38E+16	0	0	0	10	1	1		E	0
8/20/2017 16:03	43.22519494	271.9539535	1434.502481	1468.242846	1457.046186	1462.594622	6.35	6.838412601	104.0015134	730.3706876	2.107912855	122.8706562	1710241.362	0	0	1.36E+16	0	0	0	10	1	1		E	0
8/20/2017 16:03	43.21842062	271.8596638	1426.80484	1460.665279	1449.403058	1454.983596	6.4	6.965086839	104.0922903	726.7688231	2.113253533	123.0315147	1724939.558	0	0	1.37E+16	0	0	0	10	1	1		E	0
8/20/2017 16:03	43.21780596	271.8511625	1426.110726	1460.036452	1448.713893	1454.324139	6.45	6.935115502	104.1735751	723.227566	2.117981167	123.1677655	1697996.955	0	0	1.38E+16	0	0	0	10	1	1		E	0
8/20/2017 16:03	43.20864427	271.7254846	1415.847737	1450.012954	1438.526218	1444.217186	6.5	7.134269531	104.3793669	718.717145	2.130505164	123.5528672	1669259.4	0	0	1.40E+16	0	0	0	10	1	1		E	0
8/20/2017 16:03	43.1860883	271.4239222	1391.209152	1652.99688	1386.144145	1510.836591	28	28.59898878	222.8785033	692.3131676	5.251080996	410.4899334	3045577.877	0	0	2.90E+17	0	0	0	10	1	1	0.005	F2	0
8/20/2017 16:03	43.19302565	271.5155278	1398.695533	1663.265567	1392.719717	1519.087043	28.05	28.66481775	223.5734381	695.8755544	5.260633659	413.781139	3468420.642	0	0	2.94E+17	0	0	0	10	1	1		F2	0
8/20/2017 16:03	43.20173183	271.6319117	1408.204479	1676.01533	1401.067446	1529.434033	28.1	28.7253723	224.3142031	698.9029963	5.270297548	417.6862163	3943440.856	0	0	2.99E+17	0	0	0	10	1	1		F2	0
8/20/2017 16:03	43.21230327	271.7754474	1419.928117	1691.467919	1411.352209	1542.069338	28.15	28.79030482	225.08659	709.0449756	5.279888278	422.2487727	4200705.73	0	0	3.04E+17	0	0	0	10	1	1		F2	0
8/20/2017 16:03	43.22699341	271.979172	1436.560987	1712.975577	1425.936019	1559.807007	28.2	28.85051915	225.9703771	713.7275702	5.289956799	428.3295323	4668506.554	0	0	3.11E+17	0	0	0	10	1	1		F2	0
8/20/2017 16:03	43.24261297	272.2016209	1454.713583	1736.262158	1441.842979	1579.07763	28.25	28.90195217	226.844974	723.7244936	5.299229384	434.7816412	5400201.673	0	0	3.19E+17	0	0	0	10	1	1		F2	0
8/20/2017 16:06	43.23113643	272.0375703	1441.327386	1474.77495	1463.77688	1469.227371	6.25	6.726041224	103.673144	734.9415	2.096077955	122.3046142	1777179.725	0	0	1.34E+16	-0.005227548	0	0	10	1	1	0.003	E	0
8/20/2017 16:06	43.22330645	271.9275574	1432.347722	1466.062602	1454.858931	1460.410432	6.3	6.892913642	103.9457931	732.3043944	2.113399022	122.783255	1743645.258	0	0	1.37E+16	-0.005320724	0	0	10	1	1		E	0
8/20/2017 16:06	43.22339764	271.9288301	1432.451617	1466.080684	1454.961709	1460.471718	6.35	6.829736649	103.8365083	722.429011	2.105028671	122.5917397	1737270.523	0	0	1.35E+16	-0.005286866	0	0	10	1	1		E	0
8/20/2017 16:06	43.21971616	271.8776114	1428.270176	1461.990665	1450.809576	1456.35013	6.4	6.877070358	103.9185612	728.475943	2.111134959	122.7384839	1723942.213	0	0	1.36E+16	-0.005322541	0	0	10	1	1		E	0
8/20/2017 16:06	43.2156217	271.8210239	1423.649857	1457.480413	1446.22217	1451.800553	6.45	6.936571593	104.0323528	722.2735104	2.117660062	122.9194785	1717509.835	0	0	1.37E+16	-0.005354783	0	0	10	1	1		E	0
8/20/2017 16:06	43.20981107	271.7413842	1417.146286	1451.166611	1439.765574	1445.414097	6.5	7.047107366	104.2141705	722.1061796	2.129328057	123.2492459	1693352.752	0	0	1.39E+16	-0.005423987	0	0	10	1	1		E	0
8/20/2017 16:06	43.21867759	271.8632205	1427.095233	1702.166356	1417.138355	1550.064671	28.25	28.88330893	225.719802	709.9503498	5.295284995	426.1778764	4953752.812	0	0	3.09E+17	-0.055542244	0	0	10	1	1	0.003	F2	0
8/20/2017 16:06	43.23570405	272.1024539	1446.622354	1727.262261	1434.243615	1570.810101	28.3	28.93997569	226.6842912	717.5526859	5.305714242	433.1648589	5320495.083	0	0	3.17E+17	-0.056756288	0	0	10	1	1		F2	0
8/20/2017 16:06	43.25244136	272.3449029	1466.401044	1752.628715	1451.559055	1591.793487	28.35	29.00109315	227.636444	730.990651	5.315326187	440.1769905	5268153.292	0	0	3.26E+17	-0.057941649	0	0	10	1	1		F2	0
8/20/2017 16:06	43.24233292	272.1975766	1454.383643	1737.41889	1441.039065	1579.136786	28.4	28.97053201	227.083568	723.92999	5.30982737	436.1027762	5191960.94	0	0	3.21E+17	-0.057262384	0	0	10	1	1		F2	0
8/20/2017 16:06	43.25629816	272.4018657	1471.046446	1758.788985	1455.624124	1596.812746	28.45	29.01580233	227.8910091	729.864156	5.317767484	442.0052809	5552808.29	0	0	3.28E+17	-0.058316302	0	0	10	1	1		F2	0
8/20/2017 16:06	43.26803475	272.5778917	1485.397956	1777.312468	1468.180275	1612.084989	28.5	29.06323289	228.6670854	733.9783204	5.325134799	447.1862035	5402974.23	0	0	3.34E+17	-0.059240202	0	0	10	1	1		F2	0
8/20/2017 16:09	43.22905188	272.008134	1438.924912	1472.271568	1461.344394	1466.759791	6.25	6.728189205	103.5276286	732.2605578	2.094767612	122.0437889	1788627.563	0	0	1.33E+16	-0.005110239	0	0	10	1	1	0.003	E	0
8/20/2017 16:09	43.22147074	271.9019816	1430.259798	1463.867654	1452.73883	1458.253331	6.3	6.887061622	103.7942011	725.5662296	2.111302296	122.513376	1726405.546	0	0	1.36E+16	-0.005193239	0	0	10	1	1		E	0
8/20/2017 16:09	43.22182091	271.9068541	1430.657579	1464.179787	1453.133357	1458.607376	6.35	6.817904799	103.6797164	720.5754161	2.10320512	122.3261626	1743262.843	0	0	1.35E+16	-0.005163078	0	0	10	1	1		E	0
8/20/2017 16:09	43.21794423	271.8530741	1426.266805	1459.880228	1448.773362	1454.277154	6.4	6.869275373	103.7661295	726.8348894	2.10963881	122.4697061	1737697.183	0	0	1.35E+16	-0.005197102	0	0	10	1	1		E	0
8/20/2017 16:09	43.21512129	271.8141348	1423.087324	1456.796712	1445.616183	1451.156107	6.45	6.896197043	103.8662664	717.4694954	2.114944865	122.6399305	1730894.646	0	0	1.36E+16	-0.005219529	0	0	10	1	1		E	0
8/20/2017 16:09	43.20650973	271.696477	1413.478509	1447.398538	1436.076975	1441.686308	6.5	7.07603276	104.0501206	722.1010765	2.127448893	122.9717229	1674375.056	0	0	1.38E+16	-0.005301184	0	0	10	1	1		E	0
8/20/2017 16:09	43.23340659	272.0697519	1443.953739	1684.777666	1432.341823	1550.974863	26.25	26.93859543	208.5948797	715.9911963	4.999162682	395.6286992	3056011.567	0	0	2.78E+17	-0.049792494	0	0	10	1	1	0.008	F2	0
8/20/2017 16:09	43.2269701	271.9788447	1436.534264	1677.049512	1425.724858	1543.821346	26.3	26.99825385	209.027926	711.4784917	5.008178631	394.6740393	2930710.086	0	0	2.76E+17	-0.049632555	0	0	10	1	1		F2	0
8/20/2017 16:09	43.22095626	271.8948281	1429.675788	1669.986879	1419.611438	1537.246742	26.35	27.0573493	209.4625157	714.9661578	5.017469728	393.8669923	2851494.025	0	0	2.75E+17	-0.049491865	0	0	10	1	1		F2	0
8/20/2017 16:09	43.21536031	271.8174247	1423.35596	1663.579607	1413.981186	1531.234769	26.4	27.11873862	209.9257886	708.1980929	5.026988483	393.2175568	2613400.335	0	0	2.74E+17	-0.049369651	0	0	10	1	1		F2	0
8/20/2017 16:09	43.21007694	271.7450114	1417.442517	1657.636498	1408.715836	1525.634536	26.45	27.18430154	210.3584159	708.6169283	5.036045517	392.6574853	2631128.966	0	0	2.74E+17	-0.049300389	0	0	10	1	1		F2	0
8/20/2017 16:09	43.20489424	271.6745903	1411.690782	1651.874233	1403.597248	1520.196628	26.5	27.24288659	210.8152083	702.2497405	5.045406529	392.1278827	2619722.623	0	0	2.73E+17	-0.049201739	0	0	10	1	1		F2	0
8/20/2017 16:12	43.24683486	272.2628446	1459.70804	1492.527012	1481.948887	1487.192396	6	6.469296946	102.9879052	743.1266548	2.068736002	121.1160407	1897063.812	0	0	1.29E+16	-0.004796488	0	0	10	1	1	0.004	E	0
8/20/2017 16:12	43.24297167	272.2068038	1455.136416	1488.038993	1477.405918	1482.676514	6.05	6.518791703	103.0686422	736.0090202	2.0732132	121.2488135	1861106.7	0	0	1.30E+16	-0.004823658	0	0	10	1	1		E	0
8/20/2017 16:12	43.23449822	272.0852732	1445.220366	1478.405541	1467.554254	1472.932165	6.1	6.699439371	103.3518633	731.5277593	2.091390778	121.7625658	1844478.049	0	0	1.32E+16	-0.004919985	0	0	10	1	1		E	0
8/20/2017 16:12	43.23516315	272.0947425	1445.993094	1479.066475	1468.321374	1473.647012	6.15	6.620381862	103.2149175	728.8909109	2.082017587	121.5187952	1848789.528	0	0	1.31E+16	-0.004877132	0	0	10	1	1		E	0
8/20/2017 16:12	43.23156452	272.043629	1441.821853	1474.979812	1464.177423	1469.53128	6.2	6.6639112	103.3026029	733.3156565	2.088363804	121.6553755	1837602.981	0	0	1.32E+16	-0.004907877	0	0	10	1	1		E	0
8/20/2017 16:12	43.22790713	271.9920149	1437.609264	1470.853496	1459.992891	1465.375408	6.25	6.708979158	103.3738552	724.2095296	2.091927023	121.7941049	1821067.339	0	0	1.32E+16	-0.004937285	0	0	10	1	1		E	0
8/20/2017 16:12	43.23876073	272.1461736	1450.189755	1691.838356	1437.469808	1557.001678	26.25	26.91690823	208.179964	717.8741643	4.9966061	396.9744904	3458891.051	0	0	2.80E+17	-0.048507552	0	0	10	1	1	0.008	F2	0
8/20/2017 16:12	43.23181015	272.0471073	1442.105723	1683.337453	1430.258872	1549.171272	26.3	26.97883633	208.6177114	714.6385958	5.005798184	395.8584466	3062947.263	0	0	2.78E+17	-0.048339954	0	0	10	1	1		F2	0
8/20/2017 16:12	43.22523277	271.9544832	1434.545716	1675.454363	1423.51896	1541.879531	26.35	27.03851535	209.05857	711.2944152	5.015071351	394.8759936	2952258.303	0	0	2.77E+17	-0.048176577	0	0	10	1	1		F2	0
8/20/2017 16:12	43.21908396	271.8688483	1427.554717	1668.250638	1417.289379	1535.176673	26.4	27.09914905	209.5054767	711.6925318	5.024565759	394.0473996	2797176.272	0	0	2.76E+17	-0.048041055	0	0	10	1	1		F2	0
8/20/2017 16:12	43.21343071	271.7909037	1421.190309	1661.799643	1411.622089	1529.124579	26.45	27.16429117	209.956405	705.3713561	5.033898259	393.3932736	2643749.898	0	0	2.75E+17	-0.047956564	0	0	10	1	1		F2	0
8/20/2017 16:12	43.20822443	271.7197711	1415.381092	1655.944787	1406.451292	1523.616207	26.5	27.21916623	210.3891206	706.311424	5.043015733	392.8258282	2703322.375	0	0	2.74E+17	-0.047847968	0	0	10	1	1		F2	0
8/20/2017 16:15	43.24531434	272.2407391	1457.904816	1490.635061	1480.114668	1485.329601	6	6.463766077	102.8478185	743.2251916	2.067362524	120.889923	1906358.654	0	0	1.28E+16	-0.004679996	0	0	10	1	1	0.002	E	0
8/20/2017 16:15	43.23677214	272.1177032	1447.866694	1480.712345	1470.140289	1475.380646	6.05	6.629337176	102.9320969	736.2141917	2.072146695	121.0246036	1874384.035	0	0	1.29E+16	-0.004691706	0	0	10	1	1		E	0
8/20/2017 16:15	43.23266456	272.0592186	1443.094131	1476.187979	1465.398916	1470.745992	6.1	6.699816018	103.2123704	730.3946474	2.090097238	121.52681	1856141.069	0	0	1.32E+16	-0.004796149	0	0	10	1	1		E	0
8/20/2017 16:15	43.23395489	272.0775442	1444.589637	1477.566477	1466.88393	1472.178711	6.15	6.605564728	103.086528	731.4543128	2.081863945	121.2805698	1857119.909	0	0	1.30E+16	-0.004755664	0	0	10	1	1		E	0
8/20/2017 16:15	43.22991191	272.0202655	1439.915058	1472.981275	1462.24012	1467.563664	6.2	6.659620289	103.1658585	727.9671942	2.086714991	121.4215381	1843798.384	0	0	1.31E+16	-0.004786908	0	0	10	1	1		E	0
8/20/2017 16:15	43.22621246	271.9682116	1435.666338	1468.818981	1458.019628	1463.371748	6.25	6.705181613	103.2355589	731.9580392	2.091824949	121.5602463	1825122.843	0	0	1.32E+16	-0.004812774	0	0	10	1	1		E	0
8/20/2017 16:15	43.20127563	271.6257731	1407.703	1681.342628	1398.718225	1530.468752	28.5	29.00723892	225.406458	698.6133665	5.315346601	422.9631362	4316460.67	0	0	3.06E+17	-0.05184752	0	0	10	1	1	0.006	F2	0
8/20/2017 16:15	43.21157008	271.7654115	1419.108544	1696.207466	1408.69751	1542.669752	28.55	29.05889189	226.0367497	705.1797301	5.322589252	427.2380362	4772307.004	0	0	3.11E+17	-0.052572461	0	0	10	1	1		F2	0
8/20/2017 16:15	43.22448816	271.9440645	1433.695235	1715.060186	1421.45533	1558.200812	28.6	29.10204087	226.781549	709.051452	5.33064697	432.5528104	5007312.661	0	0	3.18E+17	-0.053500626	0	0	10	1	1		F2	0
8/20/2017 16:15	43.23630397	272.1110154	1447.320976	1732.665039	1433.366792	1572.702735	28.65	29.15410685	227.4781984	719.7016171	5.33779688	437.5035298	5176460.13	0	0	3.24E+17	-0.054337314	0	0	10	1	1		F2	0
8/20/2017 16:15	43.24901195	272.2946054	1462.298723	1751.996432	1446.455072	1588.629829	28.7	29.19170996	228.2730583	723.5173108	5.345617682	442.9176849	4905559.941	0	0	3.30E+17	-0.055245238	0	0	10	1	1		F2	0
8/20/2017 16:15	43.26096738	272.4714031	1476.71653	1770.657926	1459.047331	1603.980934	28.75	29.23817398	229.0709676	735.727801	5.353230725	448.1678311	5657919.433	0	0	3.36E+17	-0.056159383	0	0	10	1	1		F2	0
8/20/2017 16:18	43.24400947	272.2218189	1456.361357	1489.00218	1478.539607	1483.725917	6	6.45435807	102.7131968	733.9649925	2.064989518	120.6653535	1923620.201	0	0	1.28E+16	-0.004543769	0	0	10	1	1	0.005	E	0
8/20/2017 16:18	43.24022381	272.1671862	1451.904195	1484.624942	1474.110301	1479.32231	6.05	6.500901893	102.7967207	737.4493096	2.071015467	120.7914861	1909827.196	0	0	1.28E+16	-0.004567791	0	0	10	1	1		E	0
8/20/2017 16:18	43.23123154	272.038916	1441.437212	1474.441337	1463.710832	1469.028901	6.1	6.692076669	103.0901529	732.2540933	2.0900496	121.3007914	1863807.737	0	0	1.31E+16	-0.004656923	0	0	10	1	1		E	0
8/20/2017 16:18	43.23259474	272.0582282	1443.013302	1475.898551	1465.276017	1470.541148	6.15	6.596001462	102.9353511	726.2786198	2.078996803	121.0511472	1868948.189	0	0	1.29E+16	-0.004618893	0	0	10	1	1		E	0
8/20/2017 16:18	43.2286813	272.0029124	1438.498722	1471.472236	1460.791049	1466.084836	6.2	6.646401791	103.0289295	731.0017526	2.085813724	121.191925	1870778.659	0	0	1.30E+16	-0.004648201	0	0	10	1	1		E	0
8/20/2017 16:18	43.22463592	271.9461308	1433.863916	1466.928878	1456.186961	1461.510734	6.25	6.700296263	103.1153489	724.9923654	2.090874561	121.3369922	1830595.003	0	0	1.31E+16	-0.004675164	0	0	10	1	1		E	0
8/20/2017 16:18	43.25017643	272.3116475	1463.688749	1707.19431	1448.670568	1570.135642	26.25	26.87596929	207.3812956	729.603645	4.991930434	399.9526418	3427709.925	0	0	2.84E+17	-0.046633127	0	0	10	1	1	0.008	F2	0
8/20/2017 16:18	43.24233779	272.197647	1454.38938	1697.279562	1440.372243	1561.064821	26.3	26.93653854	207.8326283	723.9748558	5.00133146	398.5420668	3317041.442	0	0	2.83E+17	-0.046432651	0	0	10	1	1		F2	0
8/20/2017 16:18	43.23490073	272.091004	1445.68802	1688.055649	1432.612088	1552.603894	26.35	26.99749495	208.2664288	715.2242074	5.010366087	397.269888	3227070.679	0	0	2.81E+17	-0.046250325	0	0	10	1	1		F2	0
8/20/2017 16:18	43.22776195	271.9899729	1437.44259	1679.37701	1425.262353	1544.615813	26.4	27.05897689	208.7133338	713.1868085	5.019896601	396.1205901	3115030.095	0	0	2.79E+17	-0.04610871	0	0	10	1	1		F2	0
8/20/2017 16:18	43.22115307	271.8975639	1429.899136	1671.51064	1418.541805	1537.342178	26.45	27.11905881	209.139223	706.7553254	5.028881405	395.1365971	3003794.945	0	0	2.78E+17	-0.045951527	0	0	10	1	1		F2	0
8/20/2017 16:18	43.21503289	271.8129185	1422.988002	1664.392051	1412.388227	1530.719762	26.5	27.18171575	209.5793242	711.0462488	5.0384064	394.3170984	2840359.804	0	0	2.77E+17	-0.045847101	0	0	10	1	1		F2	0
8/20/2017 16:21	43.24239804	272.1985168	1454.460348	1487.014613	1476.60966	1481.767583	6	6.453208905	102.5803845	733.1884324	2.063621167	120.4426535	1908239.351	0	0	1.27E+16	-0.004494357	0	0	10	1	1	0.003	E	0
8/20/2017 16:21	43.23888334	272.1479323	1450.333258	1482.966804	1472.508322	1477.692536	6.05	6.492939326	102.666108	733.9571495	2.069505651	120.5716609	1913653.127	0	0	1.27E+16	-0.004517966	0	0	10	1	1		E	0
8/20/2017 16:21	43.2297631	272.0181652	1439.743631	1472.662616	1461.987	1467.277918	6.1	6.686075408	102.9622712	733.1602953	2.08935742	121.0845532	1865641.003	0	0	1.30E+16	-0.004610711	0	0	10	1	1		E	0
8/20/2017 16:21	43.2312375	272.0390004	1441.444099	1474.241866	1463.675641	1468.912776	6.15	6.587570949	102.8114564	726.7333535	2.078483109	120.8310227	1881624.381	0	0	1.29E+16	-0.004568361	0	0	10	1	1		E	0
8/20/2017 16:21	43.22736714	271.9844225	1436.989548	1469.87171	1459.250095	1464.514471	6.2	6.636267194	102.8811928	732.4587231	2.083830644	120.9639692	1886465.853	0	0	1.30E+16	-0.004594703	0	0	10	1	1		E	0
8/20/2017 16:21	43.22331455	271.9276705	1432.356951	1465.326046	1454.648085	1459.94012	6.25	6.689554262	102.9752687	725.7094636	2.089377815	121.0990258	1848106.204	0	0	1.30E+16	-0.004620255	0	0	10	1	1		E	0
8/20/2017 16:21	43.25613326	272.3994215	1470.847132	1715.358882	1454.643068	1577.128177	26.25	26.85770616	206.9971194	730.1620516	4.989671165	401.5502522	3496713.002	0	0	2.87E+17	-0.046529442	0	0	10	1	1	0.005	F2	0
8/20/2017 16:21	43.24808667	272.2810908	1461.196384	1705.030565	1446.029768	1567.696044	26.3	26.91592136	207.4362842	728.9350692	4.998874954	400.0511459	3507637.305	0	0	2.85E+17	-0.046308442	0	0	10	1	1		F2	0
8/20/2017 16:21	43.24033383	272.1687686	1452.033308	1695.262238	1437.856042	1558.760382	26.35	26.97683487	207.8792876	723.1544044	5.008167857	398.6606302	3411947.967	0	0	2.83E+17	-0.04610325	0	0	10	1	1		F2	0
8/20/2017 16:21	43.23273071	272.0601571	1443.170718	1685.864154	1429.954792	1550.142648	26.4	27.0390538	208.3174531	713.4267444	5.017349793	397.3600371	3202956.829	0	0	2.81E+17	-0.045958149	0	0	10	1	1		F2	0
8/20/2017 16:21	43.225586	271.9594303	1434.949544	1677.218387	1422.629086	1542.182674	26.45	27.10735487	208.7599854	714.9177138	5.026918336	396.2194851	3160009.73	0	0	2.80E+17	-0.045756093	0	0	10	1	1		F2	0
8/20/2017 16:21	43.21897097	271.8672832	1427.426932	1669.36748	1415.929854	1534.927855	26.5	27.1610065	209.1975045	708.2836842	5.036209665	395.2305613	3057232.236	0	0	2.78E+17	-0.0456844	0	0	10	1	1		F2	0
8/20/2017 16:24	43.24164914	272.187711	1453.578764	1486.049469	1475.695239	1480.828079	6	6.434162777	102.4598973	739.5663299	2.06335601	120.2396251	1931873.72	0	0	1.26E+16	-0.004236166	0	0	10	1	1	0.004	E	0
8/20/2017 16:24	43.23784428	272.1330401	1449.118141	1481.66959	1471.262251	1476.421133	6.05	6.480637383	102.5395697	736.0590711	2.068383222	120.3679514	1915124.454	0	0	1.27E+16	-0.00425671	0	0	10	1	1		E	0
8/20/2017 16:24	43.22836122	271.9984051	1438.130834	1470.973055	1460.345658	1465.612795	6.1	6.681960225	102.8299141	736.2891876	2.088066859	120.8883226	1884072.774	0	0	1.30E+16	-0.004348614	0	0	10	1	1		E	0
8/20/2017 16:24	43.2287578	272.0039901	1438.586683	1471.35012	1460.797766	1466.027969	6.15	6.613266125	102.7375749	725.7010367	2.080654349	120.7149042	1894206.016	0	0	1.29E+16	-0.004322369	0	0	10	1	1		E	0
8/20/2017 16:24	43.22618903	271.967883	1435.639516	1468.438762	1457.869828	1463.108078	6.2	6.626049036	102.7611277	722.8552253	2.081930827	120.7571851	1885457.786	0	0	1.29E+16	-0.004331295	0	0	10	1	1		E	0
8/20/2017 16:24	43.22222168	271.9124342	1431.113126	1463.997343	1453.373136	1458.638741	6.25	6.676914382	102.8414504	727.7818025	2.087902833	120.8894083	1858907.69	0	0	1.29E+16	-0.004354618	0	0	10	1	1		E	0
8/20/2017 16:24	43.19662775	271.5634855	1402.614158	1678.925215	1392.916932	1526.124002	28.75	29.19010666	225.8735804	699.2309946	5.343684574	424.8813949	4666410.187	0	0	3.09E+17	-0.048711864	0	0	10	1	1	0.006	F2	0
8/20/2017 16:24	43.20680862	271.7005326	1413.809768	1693.526525	1402.696991	1538.094448	28.8	29.22933651	226.4888887	705.1812034	5.350588024	429.0829975	4816423.01	0	0	3.14E+17	-0.049398815	0	0	10	1	1		F2	0
8/20/2017 16:24	43.21691935	271.8389156	1425.110762	1708.204751	1412.564323	1550.147866	28.85	29.268374	227.0916665	707.5825906	5.357054596	433.2634848	4826626.723	0	0	3.19E+17	-0.050075601	0	0	10	1	1		F2	0
8/20/2017 16:24	43.23730722	272.1253537	1448.49096	1738.493543	1432.966698	1575.040556	28.9	29.34615351	228.3814676	717.9815331	5.370110146	441.8233131	4866495.969	0	0	3.30E+17	-0.051502647	0	0	10	1	1		F2	0
8/20/2017 16:24	43.24261461	272.2016445	1454.715511	1746.681344	1438.395504	1581.721632	28.95	29.37182691	228.7665928	722.0054418	5.373881916	444.2095756	5161079.209	0	0	3.33E+17	-0.051959775	0	0	10	1	1		F2	0
8/20/2017 16:24	43.25774223	272.4233039	1472.794608	1769.955946	1454.158785	1600.897736	29	29.41931238	229.6398355	732.3358694	5.38205743	450.675332	6411610.05	0	0	3.40E+17	-0.05299074	0	0	10	1	1		F2	0
8/20/2017 16:27	43.24047709	272.1708295	1452.201452	1484.593927	1474.289001	1479.397392	6	6.426230218	102.3469532	734.2916208	2.062123911	120.0424132	1930317.899	0	0	1.26E+16	-0.004146826	0	0	10	1	1	0.003	E	0
8/20/2017 16:27	43.23467357	272.0877694	1445.424063	1477.838455	1467.553662	1472.652023	6.05	6.51504661	102.3231598	733.8272175	2.060446826	120.0061443	1906821.57	0	0	1.26E+16	-0.004145436	0	0	10	1	1		E	0
8/20/2017 16:27	43.23259431	272.0582221	1443.012804	1475.572587	1465.157557	1470.320029	6.1	6.525700749	102.4901817	734.9317039	2.071970603	120.3080172	1925730.22	0	0	1.27E+16	-0.004195254	0	0	10	1	1		E	0
8/20/2017 16:27	43.22586843	271.963388	1435.2726	1467.973396	1457.46709	1462.674481	6.15	6.647033372	102.6184671	732.3730114	2.080428736	120.5279968	1866666.742	0	0	1.28E+16	-0.004227697	0	0	10	1	1		E	0
8/20/2017 16:27	43.22494461	271.9504496	1434.216455	1466.935405	1456.417644	1461.630605	6.2	6.618714622	102.6403034	722.2803418	2.080827697	120.5552553	1892899.974	0	0	1.28E+16	-0.004237279	0	0	10	1	1		E	0
8/20/2017 16:27	43.22088	271.8937683	1429.589267	1462.393245	1451.82097	1457.060693	6.25	6.671217673	102.7184192	720.2773211	2.085916059	120.6863932	1865219.115	0	0	1.29E+16	-0.004260675	0	0	10	1	1		E	0
8/20/2017 16:27	43.26806166	272.5783002	1485.431254	1731.978088	1466.86966	1591.398271	26.25	26.8125197	206.2355698	740.0482997	4.98493464	404.7856703	3611908.996	0	0	2.91E+17	-0.043997713	0	0	10	1	1	0.019	F2	0
8/20/2017 16:27	43.25951131	272.4496498	1474.942857	1720.715246	1457.505625	1581.129138	26.3	26.87966313	206.701505	729.4123486	4.994432114	403.1248124	3551042.516	0	0	2.89E+17	-0.043789524	0	0	10	1	1		F2	0
8/20/2017 16:27	43.2514563	272.3304219	1465.220004	1710.28808	1448.829454	1571.617933	26.35	26.93531293	207.1407789	730.0670836	5.003683394	401.5940412	3449663.9	0	0	2.87E+17	-0.043602275	0	0	10	1	1		F2	0
8/20/2017 16:27	43.24304534	272.2078688	1455.223303	1699.587703	1439.913775	1561.85095	26.4	27.00369147	207.5894694	726.4472169	5.013179616	400.0355273	3485736.578	0	0	2.85E+17	-0.043399672	0	0	10	1	1		F2	0
8/20/2017 16:27	43.23520273	272.0953065	1446.039117	1689.790391	1431.727516	1552.895058	26.45	27.05951548	208.0365974	718.3628388	5.022670058	398.6317964	3359331.505	0	0	2.83E+17	-0.043216101	0	0	10	1	1		F2	0
8/20/2017 16:27	43.22766149	271.9885603	1437.327291	1680.562282	1423.966833	1544.431327	26.5	27.12260477	208.4614985	718.2048631	5.031884834	397.3593282	3234157.676	0	0	2.82E+17	-0.043065644	0	0	10	1	1		F2	0
8/20/2017 16:30	43.24004199	272.1645718	1451.690892	1483.986889	1473.745627	1478.822448	6	6.400735437	102.2106517	734.3873737	2.059547712	119.8140551	1938030.406	0	0	1.25E+16	-0.003958887	0	0	10	1	1	0.002	E	0
8/20/2017 16:30	43.23796191	272.1347246	1449.255585	1481.568653	1471.325351	1476.40312	6.05	6.40029349	102.2158363	732.8649746	2.05974548	119.8224582	1907483.171	0	0	1.25E+16	-0.0039733	0	0	10	1	1		E	0
8/20/2017 16:30	43.23150041	272.0427213	1441.747773	1474.235785	1463.864335	1469.005227	6.1	6.517184606	102.3923227	728.433482	2.071390921	120.1272448	1906886.989	0	0	1.27E+16	-0.004010101	0	0	10	1	1		E	0
8/20/2017 16:30	43.22464576	271.9462685	1433.875151	1466.503786	1456.042149	1461.227473	6.15	6.641221717	102.5160896	729.2360986	2.079938911	120.3448051	1888139.895	0	0	1.28E+16	-0.004041058	0	0	10	1	1		E	0
8/20/2017 16:30	43.22394151	271.9364243	1433.071555	1465.715085	1455.243557	1460.433647	6.2	6.607398151	102.5229311	720.7803932	2.079524967	120.3680343	1901148.217	0	0	1.28E+16	-0.004047434	0	0	10	1	1		E	0
8/20/2017 16:30	43.21986058	271.8796145	1428.433721	1461.161982	1450.636173	1455.853036	6.25	6.660106625	102.6098592	721.1260887	2.085492565	120.4985358	1886208.705	0	0	1.28E+16	-0.004072355	0	0	10	1	1		E	0
8/20/2017 16:30	43.23230855	272.05417	1442.682113	1686.640896	1428.363305	1549.609448	26.5	27.10351988	208.1253299	717.2625824	5.029993366	398.5320565	3292627.823	0	0	2.84E+17	-0.041486062	0	0	10	1	1	0.005	F2	0
8/20/2017 16:30	43.22476985	271.9480043	1434.016847	1677.460876	1420.646564	1541.191724	26.55	27.16179395	208.5579507	715.2022101	5.039400379	397.2632416	3262859.256	0	0	2.82E+17	-0.04131347	0	0	10	1	1		F2	0
